news_uid,team,date,score,score_norm,is_relevant,reason
ea3deb48ada9,Galatasaray,2026-04-18,0,0.0,False,"The article headline does not indicate a manager change, but rather a statement from the current manager."
5878ad493f21,Galatasaray,2026-04-18,0,0.0,True,"The article headline does not indicate a manager change, but rather a decision about a player."
1cf7ebb90c4d,Galatasaray,2026-04-18,3,0.75,True,"Protests/named replacement, as the article is calling for the resignation of Volkan Demirel."
23c9c7ce6386,Galatasaray,2026-04-18,3,0.75,True,Protests/named replacement mentioned in the article headline.
e87711853762,Genclerbirligi,2026-04-18,0,0.0,False,no signal or new appointment
d46fb8e87568,Genclerbirligi,2026-04-18,0,0.0,False,The article does not mention any change in the manager.
a9f3711ed211,Genclerbirligi,2026-04-18,0,0.0,False,No manager change mentioned in the article.
055591b5bdb6,Genclerbirligi,2026-04-18,3,0.75,True,Protests/named replacement (taraftarından istifa çağrısı means fan is calling for resignation)
63201ccd2724,Genclerbirligi,2026-04-18,3,0.75,True,Taraftar isyan etti (fans protested) indicating strong criticism of the team's performance.
73c8b5c48fc1,Genclerbirligi,2026-04-18,0,0.0,False,"The article is about an interview after a loss, no indication of a manager change."
00f7e87d7a69,Genclerbirligi,2026-04-18,3,0.75,True,The fans are calling for the manager's resignation.
d5b5b6f213a2,Genclerbirligi,2026-04-18,3,0.75,True,"Protests/named replacement, as the article calls for Volkan Demirel's resignation."
64fc69419cf1,Genclerbirligi,2026-04-18,3,0.75,True,Protests/named replacement (taraftarından istifa çağrısı = fan calling for resignation)
7c1aa85b094d,Genclerbirligi,2026-04-18,3,0.75,True,Protests/named replacement (taraftarından istifa çağrısı implies fan protests calling for the manager's resignation)
9da74b916e63,Genclerbirligi,2026-04-18,4,1.0,True,Confirmed fan protests and mention of Volkan Demirel's potential resignation.
2610a8e1f703,Genclerbirligi,2026-04-18,3,0.75,True,Protests/named replacement signals a strong expectation of a manager change.
39d0ad39a6d5,Genclerbirligi,2026-04-18,4,1.0,True,"The article headline explicitly states that Volkan Demirel has resigned, indicating a confirmed firing."
0fbe622a1fcb,Genclerbirligi,2026-04-18,4,1.0,True,Protests in the stands calling for Volkan's resignation.
0078b7b86ef2,Goztep,2026-04-18,3,0.75,True,"The article is an evaluation of the current coach Stoilov, suggesting a strong criticism which may indicate a potential change in the near future."
ec780ccce547,Goztep,2026-04-18,0,0.0,False,No manager change mentioned in the article.
7cd8e41f50d9,Goztep,2026-04-18,2,0.5,True,"The manager expressed dissatisfaction with the team's game shape, indicating criticism."
f798fabbe1db,Karagumruk,2026-04-18,3,0.75,True,"The coach is criticizing the team's performance, indicating a strong possibility of change."
81a7efd50091,Kocaelispor,2026-04-18,2,0.5,True,"The manager is criticized for not watching a penalty position, indicating some level of dissatisfaction with his performance."
9273f5496563,Kocaelispor,2026-04-18,0,0.0,False,"The article does not mention a manager change, and it's a positive article about the team's win."
b1b3486d1268,Kocaelispor,2026-04-18,0,0.0,False,"The article is about an interview with Selçuk İnan after a match, there is no indication of a manager change."
0318a40e603d,Kocaelispor,2026-04-18,0,0.0,False,The article does not mention a manager change or criticism of the manager.
ce65d9a648b2,Kocaelispor,2026-04-18,0,0.0,False,No manager change mentioned in the article.
1ae240136ed4,Konyaspor,2026-04-18,0,0.0,False,new coach profile
7d702677939d,Alanyaspor,2026-04-19,0,0.0,False,No mention of Alanyaspor or a potential manager change
057ae7451f25,Alanyaspor,2026-04-19,3,0.75,True,"The team's coach, Joao Pereira, expressed disappointment and frustration with the team's performance, indicating a strong criticism of the team's current state."
3bdae739e6b2,Alanyaspor,2026-04-19,3,0.75,True,"The manager, Joao Pereira, expressed criticism and shame after a loss, indicating a strong possibility of change."
c4fbfe4475db,Besiktas,2026-04-19,2,0.5,True,Criticism from the manager Sergen Yalçın towards the team's performance after conceding two goals.
d0db1485b44d,Besiktas,2026-04-19,2,0.5,True,"The article contains criticism from the manager Sergen Yalçın, but there is no indication of a potential departure or change in management."
0cc7b84643d5,Besiktas,2026-04-19,0,0.0,False,The article headline does not indicate any managerial change or criticism.
18d39c631833,Besiktas,2026-04-19,2,0.5,True,"The manager is criticizing the team's performance, indicating a possible issue with his job security."
92a13246e79f,Besiktas,2026-04-19,2,0.5,True,"The manager, Sergen Yalçın, criticized the team's performance in the second half."
eea7bac74b2f,Besiktas,2026-04-19,0,0.0,True,new coach profile
467d2a8f88c1,Buyuksehyr,2026-04-19,0,0.0,False,"The article is an interview with Nuri Şahin, praising the team, but does not mention any managerial change."
c957b40d5ad1,Buyuksehyr,2026-04-19,0,0.0,True,"The article headline does not indicate a manager change, but rather a reaction to a recent match."
aac76547b0e5,Buyuksehyr,2026-04-19,0,0.0,False,"The article is an interview with Nuri Şahin, praising Trabzonspor, and does not mention any managerial change at Başakşehir."
f34dbcc36863,Buyuksehyr,2026-04-19,0,0.0,False,No manager change mentioned in the article.
6fde9e4aae40,Buyuksehyr,2026-04-19,0,0.0,False,The article headline does not indicate a manager change.
2d013a9a83f7,Buyuksehyr,2026-04-19,0,0.0,False,"The article does not mention a manager change, but rather a team's performance and a player's reaction."
87bd1b8039b5,Buyuksehyr,2026-04-19,0,0.0,False,The article headline does not indicate any managerial change or criticism.
2329336984c1,Fenerbahce,2026-04-19,3,0.75,True,"The article mentions Tedesco addressing the players, implying a strong criticism or dissatisfaction with the current situation, which could lead to a change in management."
40c24925797c,Fenerbahce,2026-04-19,0,0.0,False,"The article is about a team's message before a match, not a managerial change."
eb351b0bd9b4,Fenerbahce,2026-04-19,0,0.0,False,"The article is about a motivational speech by the manager, indicating no signal of a change."
f0fb78a7e5c8,Fenerbahce,2026-04-19,3,0.75,True,"The article mentions Fenerbahçe and expresses concern about Tedesco's job security, indicating protests or criticism."
09a24862640d,Fenerbahce,2026-04-19,0,0.0,True,new coach profile
94080f09ce18,Fenerbahce,2026-04-19,3,0.75,True,"The article mentions that the management has a meeting, leaving the decision for the derby, indicating strong criticism and potential managerial change."
c8340a9df499,Fenerbahce,2026-04-19,3,0.75,True,"The article mentions Tedesco's last match with Fenerbahçe possibly being the Galatasaray derby, implying criticism and potential protests."
cfc224cb4ac1,Galatasaray,2026-04-19,0,0.0,False,No manager change mentioned in the article.
e4f0624333ba,Galatasaray,2026-04-19,0,0.0,False,"The article is about the team's coach giving a pre-match analysis, not about a change in the coaching staff."
0296497185d2,Galatasaray,2026-04-19,0,0.0,False,The article does not mention a manager change or a new appointment.
e903c1f6310d,Gaziantep,2026-04-19,4,1.0,True,The article explicitly states that Burak Yılmaz left and a new coach was named.
1a1c113647cf,Gaziantep,2026-04-19,0,0.0,False,new coach profile
79ce2ce2026a,Gaziantep,2026-04-19,0,0.0,True,"The article headline mentions a surprise decision about Burak Yılmaz's future, but it does not directly imply a managerial change."
df46f2b49276,Gaziantep,2026-04-19,0,0.0,False,new coach appointment
3e72f89d86db,Genclerbirligi,2026-04-19,2,0.5,True,"The team is on a losing streak and the manager expressed satisfaction, indicating potential criticism."
fabdcb12830f,Kasimpasa,2026-04-19,0,0.0,False,The article is about the team's goals and does not mention any managerial change.
716dc97a8fcf,Trabzonspor,2026-04-19,0,0.0,False,no signal or new appointment
880b9a4d6d7a,Trabzonspor,2026-04-19,0,0.0,True,"The article is an interview with the current manager, Fatih Tekke, so there is no indication of a change in management."
4ad7c9fc04e5,Trabzonspor,2026-04-19,4,1.0,True,"The player Fatih Tekke is taking responsibility for a mistake, which suggests the team is performing poorly and the manager might be under pressure."
46ac2e98e914,Trabzonspor,2026-04-19,2,0.5,True,"Criticism from Fatih Tekke after a match, indicating a possible issue with the team's performance."
f83680261764,Trabzonspor,2026-04-19,3,0.75,True,"The player Fatih Tekke made a statement taking full responsibility, which might indicate criticism towards the current manager."
4d81b813bc25,Alanyaspor,2026-04-20,3,0.75,True,"The coach is criticizing his team's performance and accepting responsibility for their losses, indicating a strong possibility of a change in management."
5b2bbf78c216,Alanyaspor,2026-04-20,4,1.0,True,"The article headline suggests that the current coach has been fired, indicated by the phrase 'Teknik Direktör bileti futbolculara kesti' which translates to 'the coach's ticket was cut off for the players'."
c5480e6b3a32,Alanyaspor,2026-04-20,4,1.0,True,Confirmed firing/resignation NOW.
2799ef301de2,Besiktas,2026-04-20,2,0.5,True,"The team's performance was criticized by the manager, but there is no indication of a departure or a named replacement."
9bf08bf38942,Besiktas,2026-04-20,0,0.0,False,"The article discusses the team's performance and strategy, but does not mention any manager change or rumors."
68f72f0e4785,Besiktas,2026-04-20,3,0.75,True,"The article heavily criticizes Sergen Yalçın's performance and suggests that he is no longer suitable for the team, implying that his departure is likely."
356f99e3eae7,Besiktas,2026-04-20,3,0.75,True,Protests against the current coach Sergen Yalçın after a loss to Samsunspor.
c441f08eba34,Besiktas,2026-04-20,4,1.0,True,The headline explicitly states the end of Sergen Yalçın's tenure as Besiktas manager.
feec385d6240,Besiktas,2026-04-20,3,0.75,True,Protests/named replacement implied by 'Cengiz tepkisi' which means Cengiz's reaction.
cb472de2c7ff,Besiktas,2026-04-20,2,0.5,True,Criticism from a former player towards the current manager Sergen Yalçın.
43c1a83a8db1,Besiktas,2026-04-20,4,1.0,True,"Confirmed firing/resignation NOW, as indicated by the headline 'Beşiktaş'ta ayrılık! İlk yolcu belli oldu...' which translates to 'Departure at Beşiktaş! The first passenger is clear...'"
2616a8d23f4d,Buyuksehyr,2026-04-20,0,0.0,True,"The article is about Nuri Şahin's positive comments after a match, there is no mention of a manager change."
eb7120c69d65,Fenerbahce,2026-04-20,3,0.75,False,"The article is about Real Madrid, not Fenerbahçe."
3fb7cc7d126a,Galatasaray,2026-04-20,2,0.5,True,Okan Buruk'tan hakem yönetimi hakkında eleştiriler geldi.
f75b00468200,Galatasaray,2026-04-20,2,0.5,True,"The article contains criticism from Okan Buruk towards the referees, indicating a moderate level of tension within the team."
acbc00b6e580,Galatasaray,2026-04-20,2,0.5,True,"The article contains criticism from the manager, Okan Buruk, towards the team management, indicating a moderate level of tension."
0aef1d43657c,Galatasaray,2026-04-20,0,0.0,False,new coach profile
06eaafd25eb6,Galatasaray,2026-04-20,4,1.0,True,The article headline indicates a sudden and confirmed departure of the manager.
271147abbf6e,Galatasaray,2026-04-20,4,1.0,True,Confirmed firing/resignation due to unexpected departure of a star player.
610e046fa5c9,Gaziantep,2026-04-20,0,0.0,True,new coach profile
d310562a07c3,Gaziantep,2026-04-20,1,0.25,True,"The article mentions a 'ters köşe' which translates to 'opposite corner' or 'reversed' in the context of a decision, indicating a possible change in the manager's status."
939e16fdb19f,Gaziantep,2026-04-20,0,0.0,True,"The article headline mentions a statement about Burak Yılmaz, but it does not indicate a change in the manager."
65a9e8e15f78,Gaziantep,2026-04-20,0,0.0,True,new appointment
79b13e148640,Gaziantep,2026-04-20,0,0.0,False,"The article is about Kayserispor, not Gaziantep, and mentions a positive outlook for the future."
26cc0cd7324d,Gaziantep,2026-04-20,0,0.0,True,new coach profile
6a340bc66859,Gaziantep,2026-04-20,0,0.0,True,new coach profile
877cecf131e4,Gaziantep,2026-04-20,3,0.75,True,Protests/named replacement mentioned in the headline.
6fc4629e15b4,Genclerbirligi,2026-04-20,0,0.0,False,"The article headline does not indicate a manager change, but rather a rescue of a player."
8d122e6f0989,Kayserispor,2026-04-20,0,0.0,False,The article headline does not indicate a manager change.
ad5f08655e28,Rizespor,2026-04-20,0,0.0,False,"The article is about a new coach appointment for Gaziantep FK, not Rizespor."
7b5c9555c417,Trabzonspor,2026-04-20,3,0.75,True,"The manager, Fatih Tekke, takes responsibility for a crucial mistake in the last minute of the match, indicating a strong criticism of his performance."
